2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.729 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.928 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.934 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
2023-11-04 22:08:20.934 [http-nio-8089-exec-2] INFO  [org.apache.poi.hwmf.record.HwmfText] - META_EXTTEXTOUT doesn't contain character tracking info
